2,House Ethics Panel Says DeLay Tried to Trade Favor for a Vote A panel admonished Representative Tom DeLay for improperly trying to win the vote of a lawmaker during a floor fight over a bill.,2
2,"Suspected mercenaries may spill beans on Mann And according to their lawyer, Alwyn Griebenow, they might spill the beans on their British recruiter, who allegedly plotted a coup in Equatorial Guinea.",2
2,"Musharraf formula is casual: Union Home Minister Octroi Post Near The International Border, Nov 7 (UNI) Union Home Minister Shivraj Patil today said the graph of infiltration had come down in Jammu and Kashmir this year due to fencing of borders neighbouring Pakistan.",2
0,"World's biggest book fair rolls out red carpet for Arab authors (AFP) AFP - The Frankfurt Book Fair, the world's biggest publishing event, prepared to welcome more than 200 Arab authors as guests of honor on the eve of the 56th annual event.",0
0,"89 dead in twin Russian plane crashes, terror probed (AFP) AFP - Russia observed a day of mourning for the 89 people killed when two Russian passenger jets crashed almost simultaneously hundreds of miles apart after taking off from the same Moscow airport, raising new fears of terrorist attacks.",0
0,"For Now, Merchants Cast Lot With a New Iraq The transition has been hazardous for poor Iraqis, but members of Iraq's merchant class face risks of their own.",0
0,"United Argues It May Terminate Pensions CHICAGO - United Airlines would be within its rights to terminate its employee pension plans but hasn't yet decided to do so, an attorney for the carrier said Friday, as two unions urged a judge to block a financing plan they say is predicated on the airline halting fund contributions.    The hearing came a day after the release of court papers in which United warned it ""likely"" will have to end those pension funds in order to secure the loans it needs to get out of bankruptcy...",0
0,No decision taken by Musharraf on army chief post: Pakistani &lt;b&gt;...&lt;/b&gt; ISLAMABAD: Pakistan #39;s information minister retracted his statement that President Pervez Musharraf would retain his position as head of the powerful army.,0
0,"Rebel landmine kills 11 in Indian Kashmir Separatist militants have detonated a powerful landmine in Indian Kashmir killing eleven people, including nine soldiers in one of the biggest attacks in recent weeks, police say.",0
0,"Federer Beats Hewitt Easily to Win Open NEW YORK - Roger Federer is at his best against the best, when it counts the most, and he was pretty much perfect in the U.S. Open final...",0
1,"Site: Zarqawi Group Beheads Two Iraqi Soldiers  DUBAI (Reuters) - The group led by al Qaeda ally Abu Musab  al-Zarqawi said it beheaded two Iraqi soldiers in broad  daylight in Mosul, a statement found on an Islamist Web site on  Friday said.",1
0,"Iraqis Consider Extending Election Amid Violence (Reuters) Reuters - Iraq may modify plans for its first\free election to give people more time to vote next month,\officials said Wednesday as suicide bombers and gunmen again\struck Sunni Muslim towns north and west of the capital.",0
0,Serbian Assassination Suspect in Court (AP) AP - The chief suspect in the slaying of Serbia's first democratic prime minister since World War II returned to court Monday for a trial that has been marred by delays and bureaucratic tie-ups.,0
0,Tsunami survivor rescued at sea An Indonesian woman swept to sea by the tsunami is rescued by a passing ship after five days adrift.,0
2,"Rising Death Toll Prompts Haiti Protests (AP) AP - Hungry, thirsty and increasingly desperate residents burned tires in protest and attacked each other in a panic to get scarce food and water Thursday as workers struggled to bury hundreds of victims of Tropical Storm Jeanne.",2
0,"Daschle Ponders Past, Focusing on Future (AP) AP - Tom Daschle says he might consider writing, lecturing or teaching now that his Nov. 2 election loss has cost him his Senate seat and the job of Senate minority leader.",0
0,"Manny #39;s chance at life with two dads CAUGHT at the centre of a tug-of-love, Manny Musu could have a future with two dads, her Australian father said yesterday. Sydney policeman Dave Norman has been trying ",0
0,"U.N. Troops Fight Way Into Gang-Held Haitian Slum  PORT-AU-PRINCE, Haiti (Reuters) - U.N. troops, backed by  armored vehicles and helicopters, fought their way into a  lawless slum in the Haitian capital on Tuesday in their first  attempt to end a killing spree by warring street gangs.",0
0,"The Governator Marks a Year in Office It #39;s been a year since Arnold Schwarzenegger became California #39;s 38th governor, and the Hollywood actor-turned politician remains a phenomenon -- theatrical, unbridled and radiating raw confidence.",0
0,"UN Special Rapporteur on violence against women visits Sudan The United Nations Special Rapporteur on violence against women, Yakin Erturk, is visiting Sudan to examine the situation of women in the conflict-ridden African country.",0
2,"1,000 dead as troops take Fallujah The massive military operation to retake Fallujah has been  quot;accomplished quot;, a senior Iraqi official said. Fierce fighting continued in the war-torn city where pockets of resistance were still holding out against US forces.",2
2,Tensions erupt in Haitian capital Shots are fired at a protest in Haiti's capital Port-au-Prince as looting impedes the relief effort flood hit Gonaives.,2
0,New claim on location of Atlantis US researchers claim to have found evidence locating the lost kingdom of Atlantis off the coast of Cyprus.,0
2,"Jailed militant to seek office Firebrand uprising leader Marwan Barghouthi has decided to run for Palestinian President from his Israeli jail cell, says an official of his Fatah faction.",2
0,"Rebel Attacks Kill 18 Iraqis; G.I.'s Injured Insurgents launched several strikes on Saturday, with the deadliest attack occurring outside a Marine base in western Iraq.",0
0,Renewal of Peace Process Discussed a Month After Arafat Death The death of Palestinian leader Yasser Arafat a month ago appears to have created a new atmosphere for possible renewal of peace efforts in the Middle East.,0
1,Waistline linked to health risks Scientists believe measuring your waist could be a better indicator of future health than weighing yourself.,1
0,Powell hails peace opportunity ahead of Palestinian vote JERUSALEM : US Secretary of State Colin Powell hailed a  quot;moment of opportunity quot; for Middle East peace as Israel and the United States pledged to back next year #39;s Palestinian election to the hilt.,0
1,"Blasts Hit Egyptian Resorts, 23 Feared Dead  JERUSALEM (Reuters) - Suspected bomb blasts hit three  Egyptian Red Sea resorts used by vacationing Israelis on  Thursday and at least 23 people were feared dead from the  biggest explosion, Israeli media said.",1
0,EU nominee in single mothers row The Italian minister nominated as EU justice and home affairs commissioner has denied criticising single mothers. Rocco Buttiglione is already at the centre of a row after being rejected by the European Parliament ,0
2,"Polls show Bush slighly ahead of Kerry (AFP) AFP - Three US opinion surveys show President George W. Bush pulling slightly ahead of John Kerry, his Democratic contender in the November 2 election, but by a small enough margin that both men are still locked in a statistical dead heat.",2
2,"Bush Tries to Help U.S. Firms Invest in Libya  WASHINGTON (Reuters) - The Bush administration has asked  Congress to quickly lift a ban on U.S. Export-Import Bank loans  in Libya and said ""timing is critical"" to help American  companies invest in the oil-rich country, according to a letter  released on Tuesday.",2
2,IAEA ignored Greenpeace warnings on Iraq Mohamed ElBaradei warned the world today that nuclear assets in Iraq have been looted and nuclear materials have disappeared. Greenpeace made that warning more than a year ago when we located radioactive materials ,2
0,Video Shows G.I.'s at Weapon Cache A videotape shows a huge supply of explosives still at Al Qaqaa munitions complex nine days after the fall of Baghdad.,0
2,"20 Killed in India Train Collision (AP) AP - Two passenger trains collided head-on on a stretch of rural track in northern India on Tuesday, killing at least 20 people and injuring dozens of others, officials said.",2
2,Britons die in Jordan bus crash At least six Britons are believed to have died in a crash in Jordan near the ancient city of Petra.,2
0,"US general warns over Iraq poll Violence in Mosul is damaging efforts to hold elections in the city, the US commander in north Iraq tells the BBC.",0
1,Stocks May Open Lower on Jobs Report NEW YORK - U.S. stocks are seen flat to slightly lower at the open Monday as investors grapple with Friday's disappointing jobs report...,1
2,"China's communist elite to mull ""party building"" at plenary session (AFP) AFP - China's ruling party opens its annual plenary session Thursday, with the communist elite battling to bolster its waning image amid an apparent power struggle between President Hu Jintao and military leader Jiang Zemin.",2
2,"Court Overturns Nigerian Woman's Stoning Sentence  NINGI, Nigeria (Reuters) - A young Nigerian mother  sentenced to death by stoning for having sex outside marriage  was acquitted and discharged by an Islamic appeals court on  Thursday.",2
2,"Study finds Korean students best at solving problems Korean students topped a problem-solving literacy among 40 countries, breaking a traditional image that they focus on memorizing and lack reasoning capabilities, a major international survey released yesterday showed.",2
2,Sharon Optimistic About Peace Prospects While Violence Continues &lt;b&gt;...&lt;/b&gt; Israeli Prime Minister Ariel Sharon has sounded a note of optimism about peace prospects in the coming year provided Palestinians stop violence against Israel.,2
2,"Business 'booms' for rural crafts Craftspeople could soon overtake farmers as the biggest contributors to the rural economy, a report says.",2
2,"Israel Charges Iran Replaces Saddam as Terror Exporter  UNITED NATIONS (Reuters) - Israel charged on Thursday that  Iran had replaced Saddam Hussein as the world's primary  exporter of ""terror, hate and instability.""",2
2,"Haiti ex-rebel head cleared of murder PORT-AU-PRINCE, Haiti -- A jury yesterday acquitted a leader of a paramilitary group accused of killing thousands, after a 14-hour murder trial that angered human rights groups and provoked criticism of the new US-backed government.",2
2,Jordan #39;s king strips half brother #39;s title King Abdullah II stripped his half brother and heir apparent of his title as crown prince in an abrupt shake-up Sunday aimed at redeeming the full power the king inherited from his late father.,2
2,"Floods Kill at Least 241 in Haiti GONAIVES, Haiti - Rescuers pulled bodies from floodwaters that raged through parts of Haiti's third-largest city, sweeping people from their homes and forcing survivors to spend the night in trees, atop cars and on rooftops following Tropical Storm Jeanne. The death toll nearly doubled to 241 Monday evening after dozens more bodies were recovered...",2
2,"Concert bomb blast injures 14 people A bomb exploded under a police car at a pop concert Sunday in southern Turkey, injuring at least 14 people, the prime minister #39;s office said.",2
2,"Prosecutors Set to Wrap Up Peterson Case REDWOOD CITY, Calif. - As they prepare to wrap up their murder case against Scott Peterson in the death of his pregnant wife Laci, even prosecutors have acknowledged their case has at times left jurors scratching their heads...",2
2,"Around the world The death toll from floods unleashed by Tropical Storm Jeanne rose sharply Sunday to nearly 2,000 people, with many still missing, as officials said they found hundreds more bodies in Haiti #39;s devastated northwestern region.",2
2,"Politics: Oil, Arms Stymie Un Efforts On Sudan A volatile mixture of oil and weapons is preventing the United Nations from taking punitive action against Sudan for continued atrocities in the province of Darfur, according to human rights activists and African experts.",2
2,New quake hits Japan A powerful earthquake in Japan has struck the exact same region where at least 31 people were killed and more than 3400 injured five days ago.,2
2,"Violence returns to Afghanistan Six people, including three children and two US soldiers, have been reported killed in Afghanistan, a week after millions voted in a landmark election meant to help bring peace back to their war-ravaged nation.",2
2,"Kenyan Environmentalist Wins Peace Prize IHURURU, Kenya Oct. 8, 2004 - When Wangari Maathai got word she had won the 2004 Nobel Peace Prize on Friday, she was campaigning to protect Kenya #39;s forests and distributing food to villagers suffering from ",2
2,BA staff call off holiday strikes A planned strike by British Airways staff that threatened to disrupt the travel plans of half a million people was halted yesterday after management and workers reached an agreement.,2
2,"Global box office rise forecast Global cinema takings will rise steadily to \$22.8bn (12.6bn) by the end of 2004, a research body predicts.",2
0,"Nationalists Strong in Bosnia Poll Count Bosnia #39;s main Muslim, Serb and Croat nationalist parties were ahead in local polls, partial results showed on Sunday, but voter turnout fell below 50 percent for the first time.",0
2,Los Alamos Scientist Says He Was One Fired (AP) AP - A senior scientist at Los Alamos National Laboratory says he is one of two employees being fired over an accident this summer in which an intern was injured by a laser.,2
2,"Depp denies calling US war 'dumb' Hollywood actor Johnny Depp insists that he never called America ""dumb"" for going to war with Iraq.",2
2,"Zimbabwe Opposition to Boycott Elections (AP) AP - Zimbabwe's main opposition Movement for Democratic Change said Wednesday that it would boycott future elections until the government reforms election laws, ends what the movement calls state-sponsored political violence and repeals what it terms repressive media and security laws.",2
2,Russian chamber approves street beer drinking ban Russia #39;s upper house of parliament on Wednesday passed a tougher version of a bill controlling public beer sales and consumption after rejecting the original last month.,2
0,Reporter in palace breach An investigation was launched yesterday after a journalist posing as a surveyor sparked a security scare at the Queen #39;s official residence in Scotland.,0
2,"N Korea stalls nuclear talks North Korea rules out further nuclear talks unless South Korea's own nuclear tests are ""fully probed"".",2
0,"'Name vCJD-risk countries' call Five countries which received vCJD-risk blood plasma products should be named to stop the disease spreading, campaigners say.",0
2,N Korea says explosion was controlled demolition North Korea says last week #39;s massive explosion in a remote area of the country #39;s north was the result of deliberate demolition work.,2
0,Anti-Bush activists on the march Opponents of President Bush take to the streets of New York for a protest march ahead of the Republican convention.,0
2,"Rumsfeld, Panamanian President Meet (AP) AP - U.S. Defense Secretary Donald Rumsfeld met Saturday with Panamanian President Martin Torrijos and expressed support for regional security agreements aimed at reducing drug trafficking, terrorism and other threats in Latin America and the Caribbean.",2
0,"Israel, the US and the Age of Terror THROUGHOUT its first term, the Bush administration held that the road to Jerusalem passed through Baghdad. Even before the 9/11 attacks, but especially after them, it shunned the very term  quot;peace ",0
0,"UN: Sudan has failed to rein in Janjaweed New York - Sudan #39;s government has not stopped attacks on  quot;terrorised and traumatised quot; civilians in the Darfur region, United Nations secretary-general Kofi Annan has said.",0
2,"Haiti rescuers face tough time RELIEF workers faced washed-out roads and rising crime as they delivered emergency aid in Haiti, where more than 700 people died in weekend landslides and floods triggered by Tropical Storm Jeanne.",2
0,"Nine people dead in suspected suicide pact Nine people were found dead in two rented cars yesterday, with the windows sealed from the inside and charcoal burners at their feet, in what Japanese police are calling modern Japan #39;s largest suicide pact.",0
0,PORTRAIT OF FALLUJAH: Place of piety was Saddam stronghold Fallujah calls itself the  quot;City of Mosques quot; for its many Muslim houses of worship. The city 40 miles west of Baghdad is also the center of the fiercest resistance to the US presence in Iraq.,0
2,"Traumatised tsunami survivors to take years to heal (Reuters) Reuters - Millions of people may have survived the deadliest tsunami in living memory, but many are so deeply traumatised it will take years for them to heal, if ever, medical experts said on Monday.",2
0,"Iraqi President Backs Jan. 30 Elections Iraq #39;s president, an influential Sunni Muslim, threw his support Wednesday behind holding the Jan. 30 election on time despite insurgent threats he said have paralyzed voter ",0
1,"Two Allawi relatives released by kidnappers in Iraq CAIRO - Two female relatives of Iraqs interim Prime Minister Iyad Allawi have been released by their kidnappers after being held hostage for just under a week, Arabic news channels reported late on Sunday.",1
2,"Edwards Promises to Spread U.S. Wealth (AP) AP - Democratic vice presidential candidate John Edwards on Wednesday accused the Bush administration of leading the nation from ""the edge of greatness to the edge of the cliff.""",2
2,"Darfur Peace Talks Collapse Peace talks between the Sudanese government and rebels from the troubled Darfur region have collapsed after three weeks, one of the two main rebel factions said today.",2
2,Congress Approves Lewis and Clark Park (AP) AP - Congress has passed and sent to the president a bill that would establish the Lewis and Clark National Historical Park in Oregon and Washington state.,2
2,"Bomb in Tel Aviv Market Kills 3, Wounds 32 Police and rescue workers said the blast tore through the open-air Carmel market in Tel Aviv. Witnesses described a chaotic scene with the bodies of the dead and wounded shoppers scattered among the debris of wrecked market stalls.",2
2,"Soldier guilty of murdering Iraqi A US soldier is expected to be sentenced today after being found guilty of murder for shooting a severely wounded Iraqi civilian, while the US army pressed its sole supplier of armoured Humvees to increase production amid a growing domestic controversy ",2
2,Iran rejects order by UN energy agency to halt nuclear program TEHRAN Iran on Sunday rejected an order by the International Atomic Energy Agency to freeze its nuclear enrichment programs and warned that it would drop out of the Nuclear Nonproliferation Treaty if its case was sent to the United Nations Security Council ,2
2,"Militant won #39;t run for leader from jail THE jailed firebrand Palestinian leader Marwan Barghouti has decided not to run for the presidency of the Palestinian Authority, lifting the threat of a divided vote in his Fatah faction.",2
0,"Supreme Court Won't Put Nader on Ohio Ballot (Reuters) Reuters - The U.S. Supreme Court refused on\Tuesday to put independent presidential candidate Ralph Nader\on the ballot in the key battleground state of Ohio, handing\him his third setback in the past month.",0
0,"EU to finance over half of African mission in Darfur The European Union will finance over half of the cost of the African Union #39;s (AU) cease fire monitoring and civilian protection force in Sudan #39;s troubled region of Darfur, EU foreign affairs chief Javier Solana said on today.",0
0,Police get cleric quiz extension Police have been granted more time to question radical cleric Abu Hamza al-Masri under the Terrorism Act.,0
1,David celebrates 500th birthday \The 500th aniversary of the unveiling of Michelangelo's David is celebrated in Florence.,1
1,"Kadyrov absolutely rejected extreme forms of Wahhabism  Putin MOSCOW, August 22 (Itar-Tass) --Akhmad Kadyrov was absolutely against the extreme forms of Wahhabism, which some forces are still trying to plant on our land, President Vladimir Putin said in the RTR documentary, Akhmad Kadyrov.",1
1,"Darfur: 300,000 displaced persons cut off from all aid following &lt;b&gt;...&lt;/b&gt; 26 November 2004 - The United Nations emergency feeding agency said today that the security situation in western Sudans Darfur region was deteriorating rapidly with 300,000 displaced people cut off from all aid following a rebel attack earlier this ",1
1,"Drunken British soldier leaves party in suicide bomber costume; prompts alert (Canadian Press) Canadian Press - LONDON (AP) - A drunken soldier sparked a security alert when he left a costume party dressed as a suicide bomber, wearing a turban, false beard and a combat jacket stuffed with pretend explosives, British police said Friday.",1
1,"Karzai Cancels Pakistan Speech, But Risk Fears Denied Afghan President Hamid Karzai abruptly canceled a speech to a state-run think tank in Pakistan on Tuesday, but officials denied security was a reason.",1
1,NATO to begin training Iraq army NATO allies agreed to expand the alliance #39;s training mission for Iraq #39;s armed forces after allaying French concerns that had delayed the plan for a week.,1
1,"Afghan suicide blast toll rises told reporters on Sunday, though some officials said the last vote could be counted on Monday. waist, according to Lieutenant-Colonel Patrick Poulain, spokesman for the NATO-led peacekeeping mission.",1
1,"Nigerian Strike to Continue But Oil Exports Flow  LAGOS (Reuters) - Unions vowed to extend a general strike  over fuel prices in Nigeria to a second day on Tuesday, helping  drive world oil prices to record highs even though shipments  from Africa's top producer were unaffected.",1
1,"Iraq elections to go ahead on schedule, says interim premier PARIS : Iraq #39;s elections will go ahead as scheduled in January even if some Iraqis are unable to vote due to the security situation in the country, interim Prime Minister Iyad Allawi said in an interview published in the several western daily newspapers.",1
1,"Turkish FM Says Turkey Has Met EU Political Criteria ANKARA - Turkey had met political criteria required for European Union (EU) full membership, Turkish Foreign Minister Abdullah Gul said on Tuesday.",1
1,"Car Bombs Kill 34 Children in Baghdad  BAGHDAD (Reuters) - Insurgents detonated three car bombs  near a U.S. military convoy in Baghdad Thursday, killing 41  people, 34 of them children, and wounding scores.",1
1,"Typhoon Chaba nears Japan TYPHOON Chaba is expected to bring heavy rain and high winds to large areas in south-western Japan over the weekend. At noon (1pm AEST), the typhoon was located at 290km west of Minami-Daitojima island, with ",1
1,"Violence in Afghanistan claims seven lives In Afghanistan, seven people including two US soldiers died in explosions as early results from historic elections gave President Hamid Karzai a strong lead over his rivals.",1
1,"Melting Icy Egypt-Israel Relations Through a Trade Pact When Egypt, Israel and the United States signed a trade agreement this week, it represented the most tangible step in a monthlong thaw in chilly relations between the Egyptians and Israelis.",1
1,"Palestinians Urge US to Keep Deadline The Palestinian prime minister urged the United States on Friday to stick to its original 2005 deadline for Palestinian statehood, arguing that President Bush #39;s recent proposal ",1
1,"Rwanda to delay deploying extra troops to Darfur by one week &lt;b&gt;...&lt;/b&gt; Rwanda will delay sending troops to Sudan #39;s troubled Darfur region by about a week because preparations have not been made to quarter the soldiers, an official said Saturday.",1
1,"Maoist Rebels Block Land Routes to Nepali Capital  KATHMANDU (Reuters) - Maoist rebels, fighting to topple  Nepal's constitutional monarchy, cut off all land routes to the  Himalayan kingdom's capital on Wednesday, disrupting food and  supplies to the city of 1.5 million people.",1
1,"Pakistan and China oppose resolution on Sudan UNITED NATIONS, Sept 10: Pakistan and China on Thursday expressed strong opposition to a US-sponsored resolution on Sudan which demands sanctions and a UN inquiry whether a genocide was taking place in the country.",1
1,"Unseated Afghan governor looks to future HERAT, Afghanistan -- All evening, crowds of followers came and went through the vast, manicured gardens of ''emir sahib, quot; Ismail Khan. The women sat in a circle, weeping and waiting for their snowy-bearded leader to emerge. The men sat in long, quiet rows under a huge arbor of grapevines.",1
1,Frist Urges Democrats to Stop Filibusters (AP) AP - Senate Majority Leader Bill Frist on Thursday urged Democrats to stop blocking President Bush's federal court nominees and hinted that he may try to change Senate rules to thwart their delaying tactics.,1
1,Bush tells UN  #39;all must fight the murderers #39; President Bush stressed the importance of spreading freedom in the world and defended his decision to invade Iraq in a speech Tuesday to the UN General Assembly.,1
1,"Europe and US Agree to Curb Iran #39;s Nuclear Ambitions Europe and the US agreed to moves to curb Irans nuclear ambitions tonight, but divisions emerged with so-called non-aligned nations objecting to parts of the text.",1
1,"Iran's Uranium Enrichment Halt to Be Temporary (Reuters) Reuters - Iran's suspension of uranium enrichment,\promised to European Union states last year, will be ""short and\temporary,"" an Iranian official said Monday.",1
1,"No pressure from Pak, say Kashmiri separatists New Delhi: Kashmiri separatist leaders have said that they are not under any pressure from Pakistan to be included as a third party in talks with the Centre.",1
1,"Australia says claim troops in covert actions in Iraq ""incorrect"" (AFP) AFP - A report claiming that specially trained Australian soldiers are taking part in US-led covert jobs in Iraq, including kidnapping, was ""factually incorrect and misleading,"" the government said.",1
1,Olympics: Gold Medal for Athens' Security-With-A-Smile  ATHENS (Reuters) - They worried about security for seven  years and it turned out to be the least of their problems.,1
1,"UN Agency Warns of Africa Locust Crisis ROME Sept. 17, 2004 - Swarms of desert locusts are moving across northwest Africa, threatening to devastate crops in an increasing number of countries, UN officials warned Friday.",1
1,EU-Russia set for strained talks Russian President Vladimir Putin is to attend an EU summit despite diplomatic sniping over the  Ukraine crisis.,1
1,Anderlecht's Baseggio scores with burst ball (Reuters) Reuters - The ball burst on impact when midfielder Walter Baseggio scored Anderlecht's equaliser in their 2-1 home win\over La Louviere in the Belgian first division.,1
1,"Commercial Demand, Europe Drive PC Sales (AP) AP - Worldwide shipments of personal computers grew nearly 12 percent in the third quarter, driven by strong European sales and rising commercial demand, according to IDC, a research company that tracks shipments.",1
1,"Row erupts as Cuba refuses entry to Spanish, Dutch lawmakers MADRID : A political row erupted after Spain and the Netherlands vehemently protested Cuba #39;s refusal to grant entry to three parliamentary deputies who had arrived in Havana to meet Cuban dissidents.",1
1,"Kerry Targets Bush Economic Policy as 'Fiscal Mess' (Reuters) Reuters - Sen. John Kerry said on Wednesday the\United States needs to make the ""right choices"" on the economy,\and faulted President Bush for blaming others and offering\excuses for the White House's own failed economic policies.",1
1,"US frowns on reported European nuclear offer to Iran (AFP) AFP - The United States said it would be  quot;concerned quot; by Iran's acquisition of any new nuclear technology, signaling opposition to a reported European offer to give Tehran a light-water reactor it proves it is not secretly developing atomic weapons.",1
1,"Date set for Australian election Australia will hold a general election on Oct 9 with John Howard, the prime minister, seeking an unprecedented fourth term in office.",1
1,"US Recognises Macedonia State, Greece Protests The president of the Former Yugoslav Republic of Macedonia (FYROM) has announced that the US recognised his country simply as  quot;Macedonia quot; with the approval of US Secretary of State Colin Powell.",1
1,"PM unveils gift of peace, a knot in the wrapping Prime Minister Manmohan Singh waves as Minister Ghulam Nabi Azad claps during a public rally in Srinagar on Wednesday. Reuters. SRINAGAR: Less than a week after announcing a troop cut, the biggest confidence ",1
1,"US Arms-Grade Plutonium Starts Road Journey Across France A consignment of US weapons-grade plutonium began a north-south road journey across France to be turned into fuel to make electricity by Areva SA, the world #39;s biggest maker of nuclear reactors, Greenpeace France said.",1
1,Football: Chelsea stay top John Terry's brace helps Chelsea move five points clear at the top of the table.,1
1,FRENCH HOSTAGES TALKS French Prime Minister Jean-Pierre Raffarin has cancelled a trip to the south of France to hold an urgent meeting with three top ministers on the fate of two French journalists kidnapped in Iraq.,1
1,"British  quot;Batman quot; on the Buckingham Palace walls On Tuesday three police officers were seen standing at the spot where a ladder was used for Mr Hatch #39;s ascent. His fellow campaigner Mr Pyke, who dressed as Batman #39;s sidekick Robin, was stopped by armed police at the scene.",1
1,"Outspoken British envoy may lose job for denouncing Uzbek torture (AFP) AFP - The British ambassador to Uzbekistan, Craig Murray, could be facing the sack for his outspoken criticism of the regime in Tashkent which he accuses of widespread torture of opponents, a British newspaper said.",1
1,"Paper: Expletive Hidden in Campaign E-Mail (AP) AP - A fund-raising e-mail from a Democratic congressional candidate contained a hidden expletive directed at his opponent, a newspaper reported Saturday.",1
1,"Democrats in N.Y. Showcase Swing Voters (AP) AP - Delores Ramirez was a supporter of President Bush in 2000, but on this muggy Sunday afternoon the retired Virginia businesswoman was standing on the steps of New York's City Hall with dozens of supporters of Democrat John Kerry who just finished a weeklong tour of five states.",1
1,"Ancient Language Clings to Life at Tip of Britain (Reuters) Reuters - Lisa Simpson,\the spiky-haired U.S. cartoon character, may just be the spark\that revives an ancient language and fuels a tiny political\movement at the tip of Britain's southwest coast.",1
1,"India lauds Arafat's lifetime devotion to Palestinian cause (AFP) AFP - President A.P.J. Abdul Kalam led India's condolences on the death of Yasser Arafat, praising the Palestinian leader's lifetime devotion to his people.",1
1,"Nigerian Unions Launch Strike But Oil Exports Flow Unions began a four-day strike against rising fuel prices in Nigeria on Monday, helping drive world oil prices to record highs even though shipments from Africa #39;s top producer were unaffected.",1
1,"Sudan Government #39;s Attacks Stoke Rebels #39; Fury Three skinny urchins, covered in sand from head to toe, arrived here at a base camp of the rebel Sudan Liberation Army the other day.",1
1,"Hurricane buffets eastern Caribbean isles PORT OF SPAIN, Trinidad -- Hurricane Ivan tore down trees, blew off roofs, knocked out power, and forced hundreds of people to evacuate coastal areas as it pounded the tiny islands of the southeastern Caribbean yesterday.",1
1,"US warplanes strike Falluja: Report FALLUJAH, Iraq (AP)  US forces launched two airstrikes today on the troubled Iraqi city of Falluja, hospital officials and witnesses said. ",1
1,"First Lady to Hail Bush on His Leadership (AP) AP - Republican National Convention co-stars Laura Bush and Arnold Schwarzenegger commended President Bush to the country Tuesday for four more years in office, praising him for unflinching leadership in a time of national testing. ""I am so proud of the way George has led our country with strength and conviction"" in the war on terror, the first lady planned to say.",1
1,"Australian Terrorist Suspect Hicks Faces US Military Tribunal David Hicks, an Australian charged with training with al-Qaeda, becomes one of the first Guantanamo Bay detainees to face a US military tribunal when he appears before a panel tomorrow, his military lawyer said.",1
